id,gameid,riotversion,tournament,leaguefullname,league,matchid,dateutc,game,patch,side,teamfullname,team,team_oppsfullname,team_opps,position,player,champion,mastery,rune,primarytree,secondarytree,bluepickposition1,bluepickposition2,bluepickposition3,bluepickposition4,bluepickposition5,redpickposition1,redpickposition2,redpickposition3,redpickposition4,redpickposition5,result,ban1,ban2,ban3,ban4,ban5,spell1,spell2,participantid,split,playoffs,worldsqualifier,playin,promotion,year,pickfirst,damagedealttoturrets,doublekills,goldearned,goldspent,neutralminionskilledenemyjungle,neutralminionskilledteamjungle,pentakills,quadrakills,timeccingothers,triplekills,visionscore,visionwardsboughtingame,gamelength,vspm,gold8,gold14,gold20,goldend,golddiff8,golddiff14,golddiff20,golddiffend,minionskilled8,minionskilled14,minionskilled20,minionskilledend,jungleminionskilled8,jungleminionskilled14,jungleminionskilled20,jungleminionskilledend,jgdiff8,jgdiff14,jgdiff20,jgdiffend,cs8,cs14,cs20,csend,csdiff8,csdiff14,csdiff20,csdiffend,level8,level14,level20,levelend,xp8,xp14,xp20,xpend,damaged_total8,damaged_total14,damaged_total20,damaged_totalend,damaged_true8,damaged_true14,damaged_true20,damaged_trueend,damaged_physical8,damaged_physical14,damaged_physical20,damaged_physicalend,damaged_magic8,damaged_magic14,damaged_magic20,damaged_magicend,damagetaken_total8,damagetaken_total14,damagetaken_total20,damagetaken_totalend,damagetaken_true8,damagetaken_true14,damagetaken_true20,damagetaken_trueend,damagetaken_physical8,damagetaken_physical14,damagetaken_physical20,damagetaken_physicalend,damagetaken_magic8,damagetaken_magic14,damagetaken_magic20,damagetaken_magicend,gd814,csd814,gd1420,csd1420,gd20end,csd20end,cs14endshare,gd20endpermin,csd20endpermin,gdm,csdm,goldlead8,goldlead14,goldlead20,duogd8,duogd14,duogd20,duogdend,duogdm,duogd20endpermin,duogoldlead8,duogoldlead14,duogoldlead20,dpm,dpg,damageshare,damagetakenshare,dragonfirst,dragonpercent,dragon,opps_dragon,dragon8,opps_dragon8,dragon14,opps_dragon14,dragon20,opps_dragon20,dragonfire,opps_dragonfire,dragonfire8,opps_dragonfire8,dragonfire14,opps_dragonfire14,dragonfire20,opps_dragonfire20,dragonwater,opps_dragonwater,dragonwater8,opps_dragonwater8,dragonwater14,opps_dragonwater14,dragonwater20,opps_dragonwater20,dragonearth,opps_dragonearth,dragonearth8,opps_dragonearth8,dragonearth14,opps_dragonearth14,dragonearth20,opps_dragonearth20,dragonair,opps_dragonair,dragonair8,opps_dragonair8,dragonair14,opps_dragonair14,dragonair20,opps_dragonair20,dragonhextech,opps_dragonhextech,dragonhextech8,opps_dragonhextech8,dragonhextech14,opps_dragonhextech14,dragonhextech20,opps_dragonhextech20,dragonchemtech,opps_dragonchemtech,dragonchemtech8,opps_dragonchemtech8,dragonchemtech14,opps_dragonchemtech14,dragonchemtech20,opps_dragonchemtech20,dragonelder,opps_dragonelder,dragonnotelder,opps_dragonnotelder,horde,opps_horde,horde0,opps_horde0,horde1,opps_horde1,horde2,opps_horde2,horde3,opps_horde3,horde4,opps_horde4,horde5,opps_horde5,horde6,opps_horde6,hordepercent,herald,opps_herald,heraldfirst,heraldsecond,herald14,opps_herald14,heraldpercent,baron,opps_baron,baronfirst,baronpercent,turretplate,turretplatelost,turretplatetop,turretplatetoplost,turretplatemid,turretplatemidlost,turretplatebot,turretplatebotlost,turretplate8,turretplatelost8,turretplatetop8,turretplatetop8lost,turretplatemid8,turretplatemid8lost,turretplatebot8,turretplatebot8lost,towerkillparticipated,towerkill,towerlost,towerkill8,towerlost8,towerkill14,towerlost14,towerkill20,towerlost20,firsttower,firsttowerkilltime,firsttoptower,firsttoptowerkilltime,firstmidtower,firstmidtowerkilltime,firstbottower,firstbottowerkilltime,inhibitorkill,inhibitorlost,kill,kill8,kill14,kill20,death,death8,death14,death20,assist,assist8,assist14,assist20,ck,ck8,ck14,ck20,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,solokill,solokill8,solokill14,solokill20,solokillvictim,solokillvictim8,solokillvictim14,solokillvictim20,duokill,duokill8,duokill14,duokill20,duokillassist,duokillassist8,duokillassist14,duokillassist20,duokillvictim,duokillvictim8,duokillvictim14,duokillvictim20,duokillparticipated,duokillparticipated8,duokillparticipated14,duokillparticipated20,killparticipated,killparticipated8,killparticipated14,killparticipated20,kpm,ckpm,kppercent,wardplaced,visionwardplaced,wardplaced8,visionwardplaced8,wardplaced14,visionwardplaced14,wardplaced20,visionwardplaced20,wardcleared,visionwardcleared,wardcleared8,visionwardcleared8,wardcleared14,visionwardcleared14,wardcleared20,visionwardcleared20,wpm,vwpm,wcpm,vwcpm,skilllevel1,skilllevel2,skilllevel3,skilllevel4,skilllevel5,skilllevel6,skilllevel7,skilllevel8,skilllevel9,skilllevel10,skilllevel11,skilllevel12,skilllevel13,skilllevel14,skilllevel15,skilllevel16,skilllevel17,skilllevel18,evolve1,evolve2,evolve3,buffsstolen,championtransform,initialcrabcount,objectivesstolen,objectivesstolenassists,scuttlecrabkills,totalallyjungleminionskilled,totalenemyjungleminionskilled,totaltimespentdead
1722,LOLTMNT03_49696,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 5:15,1,14.4,Red,T1,T1,Kwangdong Freecs,KDF,top,Zeus,Aatrox,,Conqueror,Precision,Resolve,Support,Mid,Bot,Top,Jungle,Support,Bot,Top,Jungle,Mid,1,Senna,Nautilus,Draven,K'Sante,Lee Sin,Teleport,Flash,6,Spring,0,0,0,0,2024,1,4389,2,14367,12350,,,0,0,20,0,23,4,1749,0.789022298,2703,5085,7781,14367,130,447,-530,2791,72,130,183,240,0,8,20,50,0,8,20,34,72,138,203,290,9,20,22,22,7,11,13,17,3943,7633,11210,18006,1560,4603,5864,19932,0,0,0,294,1256,3724,4562,16458,303,879,1302,3180,1985,6244,10918,21531,0,62,184,184,1423,4211,6477,11538,562,1970,4255,9808,317,11,-977,2,3321,0,0.264347826,6.049180328,0,95.74614065,0.754716981,1,1,0,,,,,,,0,0,0,11.39622642,1.387346001,0.215336747,0.221296058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,8,0,0,1,2,0,1,2,2,0,0,0,10,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0.274442539,0.343053173,0.4,10,4,4,1,6,1,8,2,1,1,0,0,0,0,0,0,0.343053173,0.137221269,0.034305317,0.034305317,Q,E,W,Q,Q,R,Q,E,Q,E,R,E,E,W,W,R,W,,,,,1,0,0,0,0,0,35,8,67
1723,LOLTMNT03_49696,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 5:15,1,14.4,Red,T1,T1,Kwangdong Freecs,KDF,jungle,Oner,Nocturne,,Lethal Tempo,Precision,Domination,Support,Mid,Bot,Top,Jungle,Support,Bot,Top,Jungle,Mid,1,Senna,Nautilus,Draven,K'Sante,Lee Sin,Smite,Flash,7,Spring,0,0,0,0,2024,1,1840,0,10357,8800,,,0,0,120,0,46,8,1749,1.578044597,2633,4804,6791,10357,10,-555,-1455,-29,1,8,12,24,60,92,119,158,2,-10,-15,7,61,100,131,182,0,-15,-22,-9,6,9,11,15,2884,5426,7672,13206,0,2770,6134,13199,0,40,408,1314,0,2561,5285,11205,0,169,440,680,6713,10914,19317,33814,0,20,133,392,5693,8026,12699,22491,1019,2868,6484,10930,-565,-15,-900,-7,1426,13,0.142608696,2.597449909,0.023679417,-0.994854202,-0.308747856,1,0,0,,,,,,,0,0,0,7.546598056,1.274403785,0.142596314,0.347540984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,2,13,0,3,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,5,0,0.102915952,0.52,19,8,3,0,7,2,10,3,15,4,1,1,7,2,10,2,0.651801029,0.274442539,0.51457976,0.137221269,Q,W,Q,E,Q,R,Q,E,Q,E,R,E,E,W,W,,,,,,,1,0,1,1,0,5,96,17,109
1724,LOLTMNT03_49696,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 5:15,1,14.4,Red,T1,T1,Kwangdong Freecs,KDF,mid,Faker,Taliyah,,Phase Rush,Sorcery,Inspiration,Support,Mid,Bot,Top,Jungle,Support,Bot,Top,Jungle,Mid,1,Senna,Nautilus,Draven,K'Sante,Lee Sin,Teleport,Flash,8,Spring,0,0,0,0,2024,0,4142,0,13702,12825,,,0,0,21,0,26,1,1749,0.89193825,2579,5149,8018,13702,-201,364,1010,3837,65,124,173,245,2,2,2,14,2,2,2,14,67,126,175,259,-6,2,-6,24,7,10,13,17,3846,7150,10083,16569,1304,2481,6512,14669,0,0,0,0,0,80,138,420,1304,2400,6373,14248,1820,4184,7641,13294,0,20,86,219,184,1233,3357,7598,1636,2930,4197,5476,565,8,646,-8,2827,30,0.231304348,5.149362477,0.054644809,131.6295026,0.823327616,0,1,1,,,,,,,0,0,0,8.38707833,1.070573639,0.158477561,0.136636004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,4,0,0,2,3,0,1,2,11,0,0,1,7,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0.137221269,0.240137221,0.6,11,1,2,0,4,0,7,0,5,3,0,0,1,1,3,3,0.377358491,0.034305317,0.171526587,0.102915952,Q,E,Q,W,Q,R,Q,E,Q,E,R,E,E,W,W,R,W,,,,,0,0,0,0,0,0,0,12,113
1725,LOLTMNT03_49696,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 5:15,1,14.4,Red,T1,T1,Kwangdong Freecs,KDF,bot,Gumayusi,Varus,,Hail of Blades,Domination,Inspiration,Support,Mid,Bot,Top,Jungle,Support,Bot,Top,Jungle,Mid,1,Senna,Nautilus,Draven,K'Sante,Lee Sin,Heal,Flash,9,Spring,0,0,0,0,2024,1,8430,1,14963,13600,,,0,0,31,0,39,6,1749,1.337907376,2910,6670,8928,14963,523,2491,2280,4202,58,125,187,288,0,0,0,8,0,0,0,8,58,125,187,296,1,28,45,88,5,9,11,16,2370,5668,8383,15381,1837,8234,13546,30110,0,0,0,40,1648,7054,11531,25151,188,1179,2015,4919,1699,5050,7454,13602,26,66,265,265,1672,4288,6078,9703,0,695,1110,3633,1968,27,-211,17,1922,43,0.297391304,3.500910747,0.078324226,144.1509434,3.018867925,1,1,1,1431,4171,3513,8525,292.4528302,9.129326047,1,1,1,17.21555174,2.012296999,0.325295478,0.139801634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,4,0,3,3,1,0,0,1,11,2,4,4,5,0,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,0,0,0,0,4,2,4,4,15,2,7,7,0.137221269,0.171526587,0.6,15,6,4,1,6,1,9,2,11,3,0,0,1,1,4,1,0.51457976,0.205831904,0.377358491,0.102915952,E,W,Q,Q,Q,R,Q,E,Q,E,R,E,E,W,W,R,,,,,,1,0,0,0,0,0,0,4,32
1726,LOLTMNT03_49696,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 5:15,1,14.4,Red,T1,T1,Kwangdong Freecs,KDF,support,Keria,Kalista,,Hail of Blades,Domination,Inspiration,Support,Mid,Bot,Top,Jungle,Support,Bot,Top,Jungle,Mid,1,Senna,Nautilus,Draven,K'Sante,Lee Sin,Ignite,Flash,10,Spring,0,0,0,0,2024,0,2444,3,11400,10460,,,0,0,6,0,129,11,1749,4.425385935,2451,4849,6267,11400,908,1680,1233,4323,13,24,33,55,0,0,0,6,0,0,0,6,13,24,33,61,3,7,8,19,5,7,9,14,2094,4027,5644,11587,1957,6540,9787,14652,42,232,555,1017,1795,5729,8439,11746,120,578,792,1888,1707,6238,9594,15054,40,82,212,212,1667,4473,6718,10161,0,1681,2663,4679,772,4,-447,1,3090,11,0.064347826,5.628415301,0.02003643,148.3018868,0.651801029,1,1,1,1431,4171,3513,8525,292.4528302,9.129326047,1,1,1,8.377358491,1.285263158,0.1582939,0.15472532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,9,2,4,4,3,0,1,2,8,0,1,2,12,2,5,6,1,1,0,0,0,0,0,0,1,0,0,1,4,2,4,4,0,0,0,0,0,0,0,0,4,2,4,4,17,2,5,6,0.308747856,0.411663808,0.68,96,10,8,0,23,2,48,5,20,10,0,0,1,1,7,4,3.293310463,0.343053173,0.686106346,0.343053173,Q,E,W,Q,Q,R,Q,E,Q,E,R,E,E,W,,,,,,,,0,0,0,0,1,0,4,2,77
1727,LOLTMNT03_49696,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 5:15,1,14.4,Blue,Kwangdong Freecs,KDF,T1,T1,team,,,,,,,Support,Mid,Bot,Top,Jungle,Support,Bot,Top,Jungle,Mid,0,Orianna,Jayce,Lucian,Jarvan IV,Ahri,,,100,Spring,0,0,0,0,2024,,7854,0,49665,48068,,,0,0,118,0,228,37,1749,7.82161235,11906,22130,35247,49665,-1370,-4427,-2538,-15124,206,369,548,777,58,102,134,167,-4,0,-7,-69,264,471,682,944,-7,-42,-47,-144,,,,,14486,27497,42449,60231,5802,18367,34611,63817,66,252,882,1275,3538,10160,18399,32596,2198,7950,15327,29943,14259,37121,59653,115833,42,272,964,2665,11169,29985,45905,85445,3045,6861,12780,27719,-3057,-35,1889,-5,-12586,-97,,-22.92531876,-0.176684882,-518.8336192,-4.939965695,0,0,0,-1431,-4171,-3513,-8525,-292.4528302,-9.129326047,0,0,0,36.48770726,1.284949159,,,0,0.25,1,3,0,1,1,1,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,8,0,2,1,1,0,5,0,2,0,0,0,0,0,2,2,2,10,0,0,0,1,2,3,0,,1,16.55166667,,,0,,0,2,12,0,3,9,25,2,7,10,27,0,7,19,37,2,10,19,0,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,0,0,0,0,39,0,10,28,0.411663808,1.269296741,,142,31,15,2,40,6,77,14,64,15,4,0,13,3,29,7,4.87135506,1.063464837,2.195540309,0.51457976,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,4,108,20,645
1728,LOLTMNT03_49696,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 5:15,1,14.4,Red,T1,T1,Kwangdong Freecs,KDF,team,,,,,,,Support,Mid,Bot,Top,Jungle,Support,Bot,Top,Jungle,Mid,1,Senna,Nautilus,Draven,K'Sante,Lee Sin,,,200,Spring,0,0,0,0,2024,,21245,6,64789,58035,,,0,0,198,0,263,30,1749,9.022298456,13276,26557,37785,64789,1370,4427,2538,15124,209,411,588,852,62,102,141,236,4,0,7,69,271,513,729,1088,7,42,47,144,,,,,15137,29904,42992,74749,6658,24628,41843,92562,42,272,963,2665,4699,19148,29955,64980,1915,5205,10922,24915,13924,32630,54924,97295,66,250,880,1272,10639,22231,35329,61491,3217,10144,18709,34526,3057,35,-1889,5,12586,97,,22.92531876,0.176684882,518.8336192,4.939965695,1,1,1,1431,4171,3513,8525,292.4528302,9.129326047,1,1,1,52.92281304,1.428668447,,,1,0.75,3,1,1,0,1,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,8,1,2,0,1,1,5,0,2,0,0,0,0,0,2,0,12,10,2,0,0,1,0,3,2,1,12.376,0,,0,17.5671,1,12.376,2,0,25,2,7,10,12,0,3,9,45,2,8,12,37,2,10,19,1,,,,0,0,0,0,1,0,0,1,4,2,4,4,4,2,4,4,0,0,0,0,8,4,8,8,70,4,15,22,0.857632933,1.269296741,,151,29,21,2,46,6,82,12,52,21,1,1,10,5,24,10,5.180102916,0.994854202,1.783876501,0.720411664,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,1,5,135,43,398
1729,LOLTMNT03_48739,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 6:04,2,14.4,Blue,T1,T1,Kwangdong Freecs,KDF,top,Zeus,Aatrox,,Arcane Comet,Sorcery,Resolve,Bot,Top,Support,Mid,Jungle,Bot,Mid,Support,Top,Jungle,1,Nautilus,K'Sante,Kalista,Jax,Gwen,Teleport,Flash,1,Spring,0,0,0,0,2024,1,5482,1,12178,11950,,,0,0,25,0,38,8,1502,1.517976032,2540,4815,9535,12178,137,-338,2414,3696,62,123,176,190,0,4,20,28,0,4,16,20,62,127,196,218,2,15,32,33,7,10,14,15,3667,7182,11676,14699,1939,5775,13056,26527,0,0,104,512,1559,4424,10556,21854,379,1351,2395,4160,2859,8594,16585,31262,0,40,40,330,2687,6351,9873,14727,172,2203,6671,16205,-475,13,2752,17,1282,1,0.268436578,4.245033113,0.003311258,147.6431425,1.318242344,1,0,1,,,,,,,0,0,0,17.66111851,2.178272294,0.237906047,0.271487004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,7,0,0,3,4,0,2,2,8,0,0,5,11,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0.279627164,0.439414115,0.441176471,11,6,2,0,5,1,6,1,4,3,0,0,3,2,4,3,0.439414115,0.239680426,0.159786951,0.119840213,Q,E,Q,W,Q,R,Q,E,Q,E,R,E,E,W,W,,,,,,,0,0,0,0,0,0,18,5,95
1730,LOLTMNT03_48739,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 6:04,2,14.4,Blue,T1,T1,Kwangdong Freecs,KDF,jungle,Oner,Vi,,Conqueror,Precision,Inspiration,Bot,Top,Support,Mid,Jungle,Bot,Mid,Support,Top,Jungle,1,Nautilus,K'Sante,Kalista,Jax,Gwen,Smite,Flash,2,Spring,0,0,0,0,2024,1,1801,1,12113,11025,,,0,0,27,0,32,10,1502,1.278295606,3330,5708,9601,12113,481,400,2715,3597,3,18,24,35,51,97,129,137,3,22,32,40,54,115,153,172,1,29,41,53,6,9,12,14,2754,6095,9778,12514,2272,3008,10439,18543,10,98,266,618,2262,2910,10173,17925,0,0,0,0,5209,10934,18256,30631,0,0,27,186,4117,8945,14921,23534,1092,1989,3307,6910,-81,28,2315,12,882,12,0.168141593,2.920529801,0.039735099,143.6884154,2.117177097,1,1,1,,,,,,,0,0,0,12.34553928,1.53083464,0.16630195,0.266007243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,11,2,3,9,1,0,0,0,11,2,2,5,12,2,3,9,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,5,14,0.439414115,0.479360852,0.647058824,11,9,3,1,6,4,9,7,5,3,1,1,2,2,4,3,0.439414115,0.359520639,0.199733688,0.119840213,W,E,Q,Q,Q,R,Q,W,Q,W,R,W,W,E,,,,,,,,1,0,1,0,0,3,81,16,42
1731,LOLTMNT03_48739,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 6:04,2,14.4,Blue,T1,T1,Kwangdong Freecs,KDF,mid,Faker,Taliyah,,Phase Rush,Sorcery,Inspiration,Bot,Top,Support,Mid,Jungle,Bot,Mid,Support,Top,Jungle,1,Nautilus,K'Sante,Kalista,Jax,Gwen,Teleport,Flash,3,Spring,0,0,0,0,2024,0,4586,1,12120,10675,,,0,0,32,0,28,3,1502,1.118508655,3208,5808,8778,12120,531,311,1369,3027,70,122,187,222,0,4,13,19,0,4,13,19,70,126,200,241,3,-3,30,55,7,10,13,15,3862,6640,10626,14057,2854,8460,15294,25265,0,0,0,0,511,651,864,1038,2343,7809,14429,24226,1598,4933,7729,12173,0,170,170,170,968,3269,4463,5941,629,1494,3096,6062,-220,-6,1058,33,1658,25,0.339233038,5.490066225,0.082781457,120.918775,2.197070573,1,1,1,,,,,,,0,0,0,16.82090546,2.084570957,0.226587864,0.105713368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,6,1,3,3,1,0,1,1,12,3,4,8,7,1,4,4,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,7,11,0.239680426,0.279627164,0.529411765,12,3,4,1,7,2,10,3,1,1,0,0,0,0,1,1,0.479360852,0.119840213,0.039946738,0.039946738,Q,E,Q,W,Q,R,Q,E,Q,E,R,E,E,W,W,,,,,,,1,0,0,0,0,1,8,7,26
1732,LOLTMNT03_48739,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 6:04,2,14.4,Blue,T1,T1,Kwangdong Freecs,KDF,bot,Gumayusi,Senna,,Fleet Footwork,Precision,Inspiration,Bot,Top,Support,Mid,Jungle,Bot,Mid,Support,Top,Jungle,1,Nautilus,K'Sante,Kalista,Jax,Gwen,Heal,Flash,4,Spring,0,0,0,0,2024,1,7335,0,10876,8575,,,0,0,39,0,70,9,1502,2.796271638,2992,5296,7758,10876,558,1175,1361,794,11,19,35,48,0,4,4,4,0,4,0,0,11,23,39,52,-30,-64,-99,-115,5,7,10,13,2021,3596,6964,10179,5087,9591,14837,28163,0,0,23,46,5087,9591,14814,28117,0,0,0,0,2651,5974,9977,16235,218,218,386,386,1886,4962,7428,10364,546,793,2163,5484,617,-34,186,-35,-567,-16,0.085545723,-1.877483444,-0.052980132,31.71770972,-4.593874834,1,1,1,1680,3667,5320,4940,197.3368842,-1.258278146,1,1,1,18.75033289,2.589463038,0.252578429,0.140988789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,6,2,3,4,4,1,2,3,20,3,5,14,10,3,5,7,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,2,0,0,0,0,2,0,0,1,2,1,2,2,26,5,8,18,0.239680426,0.399467377,0.764705882,27,7,0,0,13,3,23,6,9,4,2,0,4,1,8,4,1.078561917,0.279627164,0.359520639,0.159786951,Q,W,Q,E,Q,R,Q,W,Q,W,R,E,W,,,,,,,,,0,0,0,0,0,0,0,0,90
1733,LOLTMNT03_48739,5,LCK 2024 Spring,LoL Champions Korea,LCK,LCK/2024 Season/Spring Season_Week 7_3,2024-03-07 6:04,2,14.4,Blue,T1,T1,Kwangdong Freecs,KDF,support,Keria,Tahm Kench,,Guardian,Resolve,Inspiration,Bot,Top,Support,Mid,Jungle,Bot,Mid,Support,Top,Jungle,1,Nautilus,K'Sante,Kalista,Jax,Gwen,Teleport,Flash,5,Spring,0,0,0,0,2024,1,1576,0,10124,10150,,,0,0,26,0,32,4,1502,1.278295606,3112,5853,8619,10124,1122,2492,3959,4146,56,101,142,148,0,0,0,0,0,0,0,0,56,101,142,148,48,86,123,126,6,9,12,14,2890,5929,9358,12230,2825,6587,9396,13004,0,0,0,0,344,526,806,1024,2480,6060,8590,11980,5523,11089,16172,24850,0,0,0,40,3954,7673,11198,15188,1568,3415,4973,9622,1370,38,1467,37,187,3,0.138643068,0.619205298,0.009933775,165.6191744,5.033288948,1,1,1,1680,3667,5320,4940,197.3368842,-1.258278146,1,1,1,8.657789614,1.28447254,0.116625711,0.215803597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,4,1,3,4,2,1,1,1,18,4,5,12,6,2,4,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,2,1,2,2,22,5,8,16,0.159786951,0.239680426,0.647058824,14,4,4,1,6,1,8,1,1,0,1,0,1,0,1,0,0.559254328,0.159786951,0.039946738,0,Q,E,Q,W,Q,R,Q,W,Q,W,R,W,W,E,,,,,,,,0,0,0,0,0,0,0,0,52
